label,text
1,It 's another retelling of Alexandre Dumas ' classic .
1,Why ?
1,"-LRB- F -RRB- rom the performances and the cinematography to the outstanding soundtrack and unconventional narrative , the film is blazingly alive and admirable on many levels ."
1,"Shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience ."
1,"Provides the kind of ` laugh therapy ' I need from movie comedies -- offbeat humor , amusing characters , and a happy ending ."
0,"After seeing ` Analyze That , ' I feel better already ."
1,"A penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination ."
0,"This is n't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work ."
1,"It may not be a great piece of filmmaking , but its power comes from its soul 's - eye view of how well-meaning patronizing masked a social injustice , at least as represented by this case ."
1,"Although mainstream American movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel ."
1,"Jeong-Hyang Lee 's film is deceptively simple , deeply satisfying ."
1,"The film is a hoot , and is just as good , if not better than much of what 's on Saturday morning TV especially the pseudo-educational stuff we all ca n't stand ."
0,"George Clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years ."
0,A life-size reenactment of those Jack Chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire .
1,Grainy photography mars an otherwise delightful comedy of errors .
1,"this film is not a love letter for the slain rappers , it 's a taunt - a call for justice for two crimes from which many of us have not yet recovered ."
0,"... in no way original , or even all that memorable , but as downtown Saturday matinee brain candy , it does n't disappoint ."
0,"Clever and unflinching in its comic barbs , Slap Her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up ."
0,-LRB- Moore 's -RRB- better at fingering problems than finding solutions .
0,"But though he only scratches the surface , at least he provides a strong itch to explore more ."
1,"The powerful success of Read My Lips with such provocative material shows why , after only three films , director\/co-writer Jacques Audiard , though little known in this country , belongs in the very top rank of French filmmakers ."
0,"In his debut as a director , Washington has a sure hand ."
1,"A generous , inspiring film that unfolds with grace and humor and gradually becomes a testament to faith ."
1,"Delivers the sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for ."
1,Vincent Gallo is right at home in this French shocker playing his usual bad boy weirdo role .
1,"Fierce , glaring and unforgettable ."
1,Cletis is playful but highly studied and dependent for its success on a patient viewer .
1,"Like its predecessor , it 's no classic , but it provides a reasonably attractive holiday contraption , one that families looking for a clean , kid-friendly outing should investigate ."
1,Campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .
1,Either a fascinating study of the relationship between mothers and their children or a disturbing story about sociopaths and their marks .
1,"... gripping and handsome execution , -LRB- but -RRB- there is n't much about K-19 that 's unique or memorable ."
0,"The delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a Scrooge or two ."
1,"Not the best Herzog perhaps , but unmistakably Herzog ."
1,"Enjoyably fast-moving , hard-hitting documentary ."
1,Rehearsals are frequently more fascinating than the results .
0,"Last Dance , whatever its flaws , fulfills one facet of its mission in making me want to find out whether , in this case , that 's true ."
1,The film 's constant mood of melancholy and its unhurried narrative are masterfully controlled .
0,"But ... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distanced us from the characters ."
1,"This is a stunning film , a one-of-a-kind tour de force ."
1,"-LRB- Cho 's face is -RRB- an amazing slapstick instrument , creating a scrapbook of living mug shots ."
1,"It 's about as convincing as any other Arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic ."
1,"While not quite a comedy , the film tackles its relatively serious subject with an open mind and considerable good cheer , and is never less than engaging ."
1,"An extremely funny , ultimately heartbreaking look at life in contemporary China ."
0,"Davis is funny , charming and quirky in her feature film acting debut as Amy ."
0,"Bloody Sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made ."
0,It 's a movie that accomplishes so much that one viewing ca n't possibly be enough .
0,A lively and engaging examination of how similar obsessions can dominate a family .
0,"Faithful without being forceful , sad without being shrill , `` A Walk to Remember '' succeeds through sincerity ."
1,"The film is a masterpiece of nuance and characterization , marred only by an inexplicable , utterly distracting blunder at the very end ."
0,The film is full of charm .
1,"The movie is well crafted , and well executed ."
0,"If you 're paying attention , the `` big twists '' are pretty easy to guess - but that does n't make the movie any less entertaining ."
1,One of those unassuming films that sneaks up on you and stays with you long after you have left the theatre .
